ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
ZMB,792131,Antenatal care provider: Missing ,0.2,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWMIS,,2013-14,DHS,7099,7122,,,
ZMB,168945,Antenatal care provider: Missing ,0.2,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWMIS,,2013-14,DHS,9324,9353,,,
ZMB,701444,Antenatal care provider: Missing ,0.3,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWMIS,,2013-14,DHS,5074,5096,,,
ZMB,792129,No antenatal care,1.4,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNON,,2013-14,DHS,7099,7122,,,
ZMB,168944,No antenatal care,1.3,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNON,,2013-14,DHS,9324,9353,,,
ZMB,701442,No antenatal care,1.4,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNON,,2013-14,DHS,5074,5096,,,
ZMB,792132,Antenatal care: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTOT,,2013-14,DHS,7099,7122,,,
ZMB,168948,Antenatal care: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWTOT,,2013-14,DHS,9324,9353,,,
ZMB,701445,Antenatal care: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWTOT,,2013-14,DHS,5074,5096,,,
ZMB,792133,Antenatal care from a skilled provider,95.4,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWSKP,,2013-14,DHS,7099,7122,,,
ZMB,168943,Antenatal care from a skilled provider,95.7,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWSKP,,2013-14,DHS,9324,9353,,,
ZMB,701438,Antenatal care from a skilled provider,95.4,1,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWSKP,,2013-14,DHS,5074,5096,,,
ZMB,792137,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,7099,0,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNUM,,2013-14,DHS,,7122,,,
ZMB,168947,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,9324,0,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNUM,,2013-14,DHS,,9353,,,
ZMB,705100,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,5074,0,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNUM,,2013-14,DHS,,5096,,,
ZMB,792416,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),7122,0,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWUNW,,2013-14,DHS,7099,,,,
ZMB,168946,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),9353,0,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWUNW,,2013-14,DHS,9324,,,,
ZMB,340360,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),5096,0,ZM,Zambia,2013,ZM2013DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWUNW,,2013-14,DHS,5074,,,,
ZMB,792204,Place of delivery: Public sector,65.5,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPUB,,2013-14,DHS,7906,7940,,,
ZMB,586766,Place of delivery: Public sector,62.7,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCPUB,,2013-14,DHS,13383,13457,,,
ZMB,168289,Place of delivery: Public sector,67.2,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCPUB,,2013-14,DHS,5252,5278,,,
ZMB,792207,Place of delivery: Private sector,5.1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPRV,,2013-14,DHS,7906,7940,,,
ZMB,586769,Place of delivery: Private sector,4.8,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCPRV,,2013-14,DHS,13383,13457,,,
ZMB,168294,Place of delivery: Private sector,5.1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCPRV,,2013-14,DHS,5252,5278,,,
ZMB,792208,Place of delivery: At home,28.1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCHOM,,2013-14,DHS,7906,7940,,,
ZMB,586770,Place of delivery: At home,31.3,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCHOM,,2013-14,DHS,13383,13457,,,
ZMB,168295,Place of delivery: At home,26.4,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCHOM,,2013-14,DHS,5252,5278,,,
ZMB,792209,Place of delivery: Other,1.2,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCOTH,,2013-14,DHS,7906,7940,,,
ZMB,586774,Place of delivery: Other,1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCOTH,,2013-14,DHS,13383,13457,,,
ZMB,168296,Place of delivery: Other,1.3,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCOTH,,2013-14,DHS,5252,5278,,,
ZMB,792210,Place of delivery: don't know or missing,0.1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDKM,,2013-14,DHS,7906,7940,,,
ZMB,586775,Place of delivery: don't know or missing,0.3,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCDKM,,2013-14,DHS,13383,13457,,,
ZMB,168297,Place of delivery: don't know or missing,0,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCDKM,,2013-14,DHS,5252,5278,,,
ZMB,792205,Place of delivery: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCTOT,,2013-14,DHS,7906,7940,,,
ZMB,586767,Place of delivery: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCTOT,,2013-14,DHS,13383,13457,,,
ZMB,168291,Place of delivery: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCTOT,,2013-14,DHS,5252,5278,,,
ZMB,792206,Place of delivery: Health facility,70.7,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2013-14,DHS,7906,7940,,,
ZMB,586768,Place of delivery: Health facility,67.4,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCDHF,,2013-14,DHS,13383,13457,,,
ZMB,168292,Place of delivery: Health facility,72.2,1,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCDHF,,2013-14,DHS,5252,5278,,,
ZMB,792189,Number of live births (or stillbirths) in the last two (or three/five) years,7906,0,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCNUM,,2013-14,DHS,,7940,,,
ZMB,589378,Number of live births (or stillbirths) in the last two (or three/five) years,13383,0,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCNUM,,2013-14,DHS,,13457,,,
ZMB,168293,Number of live births (or stillbirths) in the last two (or three/five) years,5252,0,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCNUM,,2013-14,DHS,,5278,,,
ZMB,792492,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),7940,0,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCUNW,,2013-14,DHS,7906,,,,
ZMB,241181,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),13457,0,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCUNW,,2013-14,DHS,13383,,,,
ZMB,168290,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),5278,0,ZM,Zambia,2013,ZM2013DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCUNW,,2013-14,DHS,5252,,,,
ZMB,792783,Assistance during delivery: Doctor,5.1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDOC,,2013-14,DHS,7906,7940,,,
ZMB,571069,Assistance during delivery: Doctor,4.7,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACDOC,,2013-14,DHS,13383,13457,,,
ZMB,281765,Assistance during delivery: Doctor,5.4,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACDOC,,2013-14,DHS,5252,5278,,,
ZMB,792784,Assistance during delivery: Nurse/midwife,0.9,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNRS,,2013-14,DHS,7906,7940,,,
ZMB,571074,Assistance during delivery: Nurse/midwife,0.9,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNRS,,2013-14,DHS,13383,13457,,,
ZMB,281767,Assistance during delivery: Nurse/midwife,1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNRS,,2013-14,DHS,5252,5278,,,
ZMB,792785,Assistance during delivery: Auxiliary nurse/midwife,61.1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_AUX,83606030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACAUX,,2013-14,DHS,7906,7940,,,
ZMB,571075,Assistance during delivery: Auxiliary nurse/midwife,58.6,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_AUX,83606030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACAUX,,2013-14,DHS,13383,13457,,,
ZMB,281768,Assistance during delivery: Auxiliary nurse/midwife,62.3,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_AUX,83606030,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACAUX,,2013-14,DHS,5252,5278,,,
ZMB,792788,Assistance during delivery: Traditional birth attendant,15,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTBA,,2013-14,DHS,7906,7940,,,
ZMB,571070,Assistance during delivery: Traditional birth attendant,16.7,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACTBA,,2013-14,DHS,13383,13457,,,
ZMB,281766,Assistance during delivery: Traditional birth attendant,13.7,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTBA,,2013-14,DHS,5252,5278,,,
ZMB,792786,Assistance during delivery: Relative or other,14.6,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACREL,,2013-14,DHS,7906,7940,,,
ZMB,571072,Assistance during delivery: Relative or other,15.3,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACREL,,2013-14,DHS,13383,13457,,,
ZMB,281769,Assistance during delivery: Relative or other,14.5,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACREL,,2013-14,DHS,5252,5278,,,
ZMB,792789,Assistance during delivery: No one,3.1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNON,,2013-14,DHS,7906,7940,,,
ZMB,571071,Assistance during delivery: No one,3.3,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNON,,2013-14,DHS,13383,13457,,,
ZMB,281770,Assistance during delivery: No one,3,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNON,,2013-14,DHS,5252,5278,,,
ZMB,792787,Assistance during delivery: don't know or missing,0.2,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDKM,,2013-14,DHS,7906,7940,,,
ZMB,571073,Assistance during delivery: don't know or missing,0.4,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACDKM,,2013-14,DHS,13383,13457,,,
ZMB,281762,Assistance during delivery: don't know or missing,0.2,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACDKM,,2013-14,DHS,5252,5278,,,
ZMB,792790,Assistance during delivery: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTOT,,2013-14,DHS,7906,7940,,,
ZMB,571076,Assistance during delivery: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACTOT,,2013-14,DHS,13383,13457,,,
ZMB,281759,Assistance during delivery: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTOT,,2013-14,DHS,5252,5278,,,
ZMB,792791,Assistance during delivery from a skilled provider,67.1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,2013-14,DHS,7906,7940,,,
ZMB,571077,Assistance during delivery from a skilled provider,64.2,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACSKP,,2013-14,DHS,13383,13457,,,
ZMB,281760,Assistance during delivery from a skilled provider,68.7,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACSKP,,2013-14,DHS,5252,5278,,,
ZMB,792792,Delivery by cesarean section,4.4,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,,2013-14,DHS,7906,7940,,,
ZMB,571078,Delivery by cesarean section,4.4,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACCSC,,2013-14,DHS,13383,13457,,,
ZMB,281761,Delivery by cesarean section,4.6,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACCSC,,2013-14,DHS,5252,5278,,,
ZMB,792782,Number of live births (or stillbirths) in the last two (or three/five) years,7906,0,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNUM,,2013-14,DHS,,7940,,,
ZMB,571079,Number of live births (or stillbirths) in the last two (or three/five) years,13383,0,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNUM,,2013-14,DHS,,13457,,,
ZMB,168339,Number of live births (or stillbirths) in the last two (or three/five) years,5252,0,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNUM,,2013-14,DHS,,5278,,,
ZMB,792488,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),7940,0,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACUNW,,2013-14,DHS,7906,,,,
ZMB,168338,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),13457,0,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACUNW,,2013-14,DHS,13383,,,,
ZMB,281754,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),5278,0,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACUNW,,2013-14,DHS,5252,,,,
ZMB,616122,Provider of mothers' first postnatal checkup: Doctor/nurse/midwife,6.4,1,ZM,Zambia,2013,ZM2013DHS,RH_PCMP_W_DOC,83663010,I,1000,0,Total,Total,0,,1,1,RHPCMPWDOC,,2013-14,DHS,5074,5096,,,
ZMB,616119,Provider of mothers' first postnatal checkup: Auxiliary nurse/midwife,53.3,1,ZM,Zambia,2013,ZM2013DHS,RH_PCMP_W_NRS,83663020,I,1000,0,Total,Total,0,,1,1,RHPCMPWNRS,,2013-14,DHS,5074,5096,,,
ZMB,616120,Provider of mothers' first postnatal checkup: Community health worker,0.4,1,ZM,Zambia,2013,ZM2013DHS,RH_PCMP_W_CHW,83663030,I,1000,0,Total,Total,0,,1,1,RHPCMPWCHW,,2013-14,DHS,5074,5096,,,
ZMB,616121,Provider of mothers' first postnatal checkup: Traditional birth attendant,3.3,1,ZM,Zambia,2013,ZM2013DHS,RH_PCMP_W_TBA,83663050,I,1000,0,Total,Total,0,,1,1,RHPCMPWTBA,,2013-14,DHS,5074,5096,,,
ZMB,616124,No postnatal checkup for mother within first two days of birth,36.6,1,ZM,Zambia,2013,ZM2013DHS,RH_PCMP_W_NON,83663070,I,1000,0,Total,Total,0,,1,1,RHPCMPWNON,,2013-14,DHS,5074,5096,,,
ZMB,616123,Provider of mothers' first postnatal checkup: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_PCMP_W_TOT,83663080,T,1000,0,Total,Total,0,,1,1,RHPCMPWTOT,,2013-14,DHS,5074,5096,,,
ZMB,616761,Number of mothers,5074,0,ZM,Zambia,2013,ZM2013DHS,RH_PCMP_W_NUM,83663090,D,1000,0,Total,Total,0,,1,1,RHPCMPWNUM,,2013-14,DHS,,5096,,,
ZMB,191159,Number of mothers (unweighted),5096,0,ZM,Zambia,2013,ZM2013DHS,RH_PCMP_W_UNW,83663100,U,1000,0,Total,Total,0,,1,1,RHPCMPWUNW,,2013-14,DHS,5074,,,,
ZMB,374724,Provider of newborns' first postnatal checkup: Doctor/nurse/midwife,1,1,ZM,Zambia,2013,ZM2013DHS,RH_PCCP_C_DOC,83736010,I,1000,0,Total,Total,0,,1,1,RHPCCPCDOC,,2013-14,DHS,5074,5096,,,
ZMB,374729,Provider of newborns' first postnatal checkup: Auxiliary nurse/midwife,13.4,1,ZM,Zambia,2013,ZM2013DHS,RH_PCCP_C_NRS,83736020,I,1000,0,Total,Total,0,,1,1,RHPCCPCNRS,,2013-14,DHS,5074,5096,,,
ZMB,374727,Provider of newborns' first postnatal checkup: Community health worker,0.2,1,ZM,Zambia,2013,ZM2013DHS,RH_PCCP_C_CHW,83736030,I,1000,0,Total,Total,0,,1,1,RHPCCPCCHW,,2013-14,DHS,5074,5096,,,
ZMB,374728,Provider of newborns' first postnatal checkup: Traditional birth attendant,1.1,1,ZM,Zambia,2013,ZM2013DHS,RH_PCCP_C_TBA,83736050,I,1000,0,Total,Total,0,,1,1,RHPCCPCTBA,,2013-14,DHS,5074,5096,,,
ZMB,374725,No postnatal checkup for newborn within first two days of birth,84.3,1,ZM,Zambia,2013,ZM2013DHS,RH_PCCP_C_NON,83736070,I,1000,0,Total,Total,0,,1,1,RHPCCPCNON,,2013-14,DHS,5074,5096,,,
ZMB,374726,Provider of newborns' first postnatal checkup: Total,100,1,ZM,Zambia,2013,ZM2013DHS,RH_PCCP_C_TOT,83736080,T,1000,0,Total,Total,0,,1,1,RHPCCPCTOT,,2013-14,DHS,5074,5096,,,
ZMB,384915,Number of newborns,5074,0,ZM,Zambia,2013,ZM2013DHS,RH_PCCP_C_NUM,83736090,D,1000,0,Total,Total,0,,1,1,RHPCCPCNUM,,2013-14,DHS,,5096,,,
ZMB,340422,Number of newborns (unweighted),5096,0,ZM,Zambia,2013,ZM2013DHS,RH_PCCP_C_UNW,83736100,U,1000,0,Total,Total,0,,1,1,RHPCCPCUNW,,2013-14,DHS,5074,,,,
ZMB,791659,Children with symptoms of ARI,4.2,1,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,2013-14,DHS,7560,7594,,,
ZMB,758362,Children with symptoms of ARI,3.7,1,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,,2013-14,DHS,12634,12714,,,
ZMB,791601,Number of children born in the last five (or three) years,7560,0,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNUM,,2013-14,DHS,,7594,,,
ZMB,758908,Number of children born in the last five (or three) years,12634,0,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNUM,,2013-14,DHS,,12714,,,
ZMB,792413,Number of children born in the last five (or three) years (unweighted),7594,0,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUNW,,2013-14,DHS,7560,,,,
ZMB,232677,Number of children born in the last five (or three) years (unweighted),12714,0,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUNW,,2013-14,DHS,12634,,,,
ZMB,791660,Children with ARI for whom advice or treatment was sought,74.9,1,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,2013-14,DHS,316,301,,,
ZMB,336912,Children with ARI for whom advice or treatment was sought,73.2,1,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,,2013-14,DHS,469,455,,,
ZMB,791662,Children with symptoms of ARI who received antibiotics,50.4,1,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCABI,,2013-14,DHS,316,301,,,
ZMB,336910,Children with symptoms of ARI who received antibiotics,50.6,1,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCABI,,2013-14,DHS,469,455,,,
ZMB,791602,Number of children with symptoms of ARI born in the last five (or three) years,316,0,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNM2,,2013-14,DHS,,301,,,
ZMB,161127,Number of children with symptoms of ARI born in the last five (or three) years,469,0,ZM,Zambia,2013,ZM2013DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNM2,,2013-14,DHS,,455,,,
